target,ids,date,flag,user,text,procesado,Polaridad,Subjetividad,palabras,Label_enc,nLabel,neg_scores,neu_scores,pos_scores,compound_scores,NOUN,PRON,VERB,ADJ,ADV
Negativa,1956122487.0,Thu May 28 21:13:53 PDT 2009,NO_QUERY,CaseD1,This is awful.. what the human race doesn't do   http://bit.ly/3XIAru,"['awful', 'human', 'race']",-0.5,0.55,10.0,0.0,-1.0,0.6,0.4,0.0,-0.4588,3.0,2.0,3.0,0.0,1.0
Neutral,1998858231.0,Mon Jun 01 19:14:24 PDT 2009,NO_QUERY,jordan210104,just made my profile... no idea how to use twitter  though ,"['made', 'profile', 'idea', 'use', 'twitter', 'though']",0.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
Neutral,1695648947.0,Mon May 04 06:38:09 PDT 2009,NO_QUERY,hq83,Leaving the crown ,"['leaving', 'crown']",0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Positiva,1834552388.0,Mon May 18 03:22:14 PDT 2009,NO_QUERY,passepartout,Man-skank refuses to bathe for 35 years hoping to father son. No luck so far.   http://bit.ly/Yf7OK,"['refuses', 'bathe', 'years', 'hoping', 'father', 'son', 'luck', 'far']",0.1,1.0,16.0,2.0,1.0,0.0,0.508,0.492,0.7003,1.0,1.0,1.0,1.0,1.0
Positiva,1989851790.0,Mon Jun 01 03:02:03 PDT 2009,NO_QUERY,tonyburkejnr,@SUAREASY was great hanging with you guys love from the Irish  enjoy the cds !,"['great', 'hanging', 'guys', 'love', 'irish', 'enjoy', 'cds']",0.425,0.4625,15.0,2.0,1.0,0.0,0.258,0.742,0.91,1.0,1.0,2.0,1.0,0.0
Positiva,1755345298.0,Sun May 10 08:54:07 PDT 2009,NO_QUERY,MsIcePrincess,"wishing all moms esp mines, a HAPPY MOTHER&quot;S DAY!! bout to go to work tho  can't spend mother's day with mom but she loved her gift!!!","['wishing', 'moms', 'esp', 'mines', 'happy', 'mother', 'quot', 'day', 'bout', 'work', 'tho', 'spend', 'mother', 'day', 'mom', 'loved', 'gift']",0.75,0.9,26.0,2.0,1.0,0.0,0.512,0.488,0.9081,1.0,1.0,1.0,0.0,0.0
Positiva,1932737117.0,Tue May 26 22:06:15 PDT 2009,NO_QUERY,LivCanRawr,@DelaynaNonsense please  i love ur snakebites.,"['please', 'love', 'snakebites']",0.5,0.6,6.0,2.0,1.0,0.0,0.133,0.867,0.7579,2.0,0.0,0.0,0.0,0.0
Neutral,2175943393.0,Mon Jun 15 02:27:13 PDT 2009,NO_QUERY,abaggy,@geewhy Did you finally watch the pilot? ,"['finally', 'watch', 'pilot']",0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Positiva,2055046836.0,Sat Jun 06 08:35:45 PDT 2009,NO_QUERY,missboo_88,7 hours on tills ... yea i  totally love it ! - grrrrrrr ,"['hours', 'tills', 'yea', 'totally', 'love', 'grrrrrrr']",0.5,0.6,13.0,2.0,1.0,0.0,0.527,0.473,0.6697,1.0,0.0,1.0,1.0,1.0
Positiva,1979560425.0,Sun May 31 03:34:27 PDT 2009,NO_QUERY,Ben_Hall,@garyshort You have met me before right? ,"['met', 'right']",0.2857142857142857,0.5357142857142857,7.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0
Negativa,1564406854.0,Mon Apr 20 03:20:28 PDT 2009,NO_QUERY,TheatreGirl19,"@owenmeredith okay, im shocked, i didnt know that was going to happen! ","['okay', 'shocked', 'didnt', 'know', 'going', 'happen']",-0.09999999999999998,0.65,12.0,0.0,-1.0,0.28,0.488,0.232,-0.1027,3.0,0.0,0.0,1.0,1.0
Positiva,2061818016.0,Sat Jun 06 21:41:05 PDT 2009,NO_QUERY,JennytG13,Support him in his music and his endevers... he keep it funky and he deserves all the love igive him  follow him @FlowjoStevo,"['support', 'music', 'endevers', 'keep', 'funky', 'deserves', 'love', 'igive', 'follow']",0.5,0.6,23.0,2.0,1.0,0.098,0.42,0.483,0.7579,2.0,0.0,0.0,1.0,0.0
Negativa,1990403966.0,Mon Jun 01 04:46:43 PDT 2009,NO_QUERY,jenncecelia,The scary sub is here again! ,"['scary', 'sub']",-0.5,1.0,6.0,0.0,-1.0,0.762,0.238,0.0,-0.4939,2.0,0.0,1.0,1.0,0.0
Negativa,2065462894.0,Sun Jun 07 08:38:48 PDT 2009,NO_QUERY,cravingforchaos,@patented It's been so long since we've met  Hopefully we can meet on thursday!  Ily tooo&lt;3,"['long', 'since', 'met', 'hopefully', 'meet', 'thursday', 'ily', 'tooo']",-0.05,0.4,16.0,0.0,-1.0,0.0,0.458,0.542,0.7964,2.0,0.0,3.0,1.0,1.0
Negativa,1556916034.0,Sun Apr 19 01:00:01 PDT 2009,NO_QUERY,clarashin,it sucks cuz i sorta want to sleep but the friend's hubby is watching tv on my bed (i.e. the couch). I'm sad ,"['sucks', 'cuz', 'sorta', 'want', 'sleep', 'friend', 'hubby', 'watching', 'bed', 'couch', 'sad']",-0.4,0.65,23.0,0.0,-1.0,0.339,0.423,0.238,-0.3933,3.0,1.0,2.0,1.0,1.0
Neutral,2061164942.0,Sat Jun 06 20:18:33 PDT 2009,NO_QUERY,The_PHP_Jedi,"Check out photos of my Springfield, Massachusetts trip since May 28th on Google Picasa Web Albums!  http://ping.fm/37z7c","['check', 'photos', 'springfield', 'massachusetts', 'trip', 'since', 'may', 'google', 'picasa', 'web', 'albums']",0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Negativa,1687971307.0,Sun May 03 10:02:07 PDT 2009,NO_QUERY,nekogirl1,@etruscan that which only a cheesburger can cure; the previous night's activities! ,"['cheesburger', 'cure', 'previous', 'night', 'activities']",-0.16666666666666666,0.16666666666666666,12.0,0.0,-1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
Negativa,1679726053.0,Sat May 02 10:02:12 PDT 2009,NO_QUERY,beckuntalasco,"waiting in the garage. waiting for the person buying my moped  ... that is ok, ill pick another one up in the near future and...","['waiting', 'garage', 'waiting', 'person', 'buying', 'moped', 'ill', 'pick', 'another', 'one', 'near', 'future']",-0.13333333333333333,0.5083333333333333,25.0,0.0,-1.0,0.203,0.797,0.0,-0.4215,1.0,0.0,1.0,0.0,0.0
Neutral,1880035429.0,Thu May 21 23:53:58 PDT 2009,NO_QUERY,eMoneyMachine,watching pulp fiction for the 1000th time ,"['watching', 'pulp', 'fiction', 'time']",0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Neutral,1960629638.0,Fri May 29 08:15:43 PDT 2009,NO_QUERY,MsFlipper,If u like 2 look up #FF @twisst They will tell you where &amp; when 2 look! ,"['like', 'look', 'tell', 'amp', 'look']",0.0,0.0,17.0,1.0,0.0,0.0,0.615,0.385,0.3612,2.0,0.0,0.0,1.0,0.0
Neutral,1971279967.0,Sat May 30 06:42:37 PDT 2009,NO_QUERY,sfrench001,is having a bbq in the sunshine ,"['bbq', 'sunshine']",0.0,0.0,7.0,1.0,0.0,0.0,0.238,0.762,0.4939,2.0,0.0,0.0,0.0,0.0
Positiva,1564961797.0,Mon Apr 20 05:29:37 PDT 2009,NO_QUERY,Jean_o,@irwinfelddesign I will be up in NJ end of the month I hope the weather is nice. never seen a &quot;real&quot; spring! ,"['end', 'month', 'hope', 'weather', 'nice', 'never', 'seen', 'quot', 'real', 'quot', 'spring']",0.4,0.65,22.0,2.0,1.0,0.0,0.612,0.388,0.6908,2.0,1.0,3.0,0.0,0.0
Negativa,2215157272.0,Wed Jun 17 17:45:19 PDT 2009,NO_QUERY,saraijohnson86,I don't like being sick.  ,"['like', 'sick']",-0.7142857142857143,0.8571428571428571,5.0,0.0,-1.0,0.569,0.0,0.431,-0.2023,1.0,1.0,1.0,1.0,0.0
Positiva,1980451701.0,Sun May 31 06:47:02 PDT 2009,NO_QUERY,lylebignon,@SamwiseBaggie everything was right about that except the dog bit ,"['everything', 'right', 'except', 'dog', 'bit']",0.2857142857142857,0.5357142857142857,10.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0
Neutral,1834349790.0,Mon May 18 02:35:53 PDT 2009,NO_QUERY,eliseeeherrera,is making grilled cheese sandwiches! ,"['making', 'grilled', 'cheese', 'sandwiches']",0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
Positiva,2071222834.0,Sun Jun 07 19:02:27 PDT 2009,NO_QUERY,Tarii93,Is so so happy because her lover have an awesome time yesterday! ,"['happy', 'lover', 'awesome', 'time', 'yesterday']",0.9,1.0,12.0,2.0,1.0,0.0,0.147,0.853,0.9118,1.0,1.0,1.0,1.0,0.0
Positiva,2059427336.0,Sat Jun 06 16:54:51 PDT 2009,NO_QUERY,robslap,@Azlen mmm think her hospital bill will make Alaska look cheap. Also ur dad will come back with wonderful stories. Ur poor mom ,"['mmm', 'think', 'hospital', 'bill', 'make', 'alaska', 'look', 'cheap', 'also', 'dad', 'come', 'back', 'wonderful', 'stories', 'poor', 'mom']",0.25,0.575,23.0,2.0,1.0,0.149,0.673,0.178,0.1531,3.0,1.0,2.0,1.0,0.0
Neutral,2186129783.0,Mon Jun 15 18:23:56 PDT 2009,NO_QUERY,rose_lee,drinking rasberry flavoured water ,"['drinking', 'rasberry', 'flavoured', 'water']",0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0
Positiva,2187932392.0,Mon Jun 15 21:01:47 PDT 2009,NO_QUERY,cmumathwhiz,@lindsaymallen Not sure what I can say - I checked online and it looks like Mt. Pleasant is a hard place to pick up OTA TV. ,"['sure', 'say', 'checked', 'online', 'looks', 'like', 'pleasant', 'hard', 'place', 'pick', 'ota']",0.3138888888888889,0.799074074074074,26.0,2.0,1.0,0.085,0.424,0.491,0.7717,1.0,1.0,3.0,0.0,0.0
Neutral,2233301893.0,Thu Jun 18 21:08:59 PDT 2009,NO_QUERY,Pinky8T3,Only 20 mins of work left but it feels like an eternity ,"['mins', 'work', 'left', 'feels', 'like', 'eternity']",0.0,0.0,12.0,1.0,0.0,0.0,0.667,0.333,0.3612,1.0,1.0,4.0,1.0,2.0
Positiva,1771077577.0,Mon May 11 23:07:28 PDT 2009,NO_QUERY,MsJuicy313,@mlexiehayden Lmao...I almost dropped my BB on the floor!!!! Don't do that to me ,"['lmao', 'almost', 'dropped', 'floor']",0.6,1.0,14.0,2.0,1.0,0.0,0.435,0.565,0.5994,1.0,0.0,2.0,1.0,1.0
Positiva,2053380583.0,Sat Jun 06 04:20:51 PDT 2009,NO_QUERY,stefschoonens,I have wireless again  but I really don't want to do the essay and study that is needed. The holidays will be wicked though!,"['wireless', 'really', 'want', 'essay', 'study', 'needed', 'holidays', 'wicked', 'though']",0.2,0.2,24.0,2.0,1.0,0.25,0.441,0.308,-0.0534,2.0,0.0,1.0,1.0,2.0
Positiva,2017715572.0,Wed Jun 03 08:50:18 PDT 2009,NO_QUERY,Soph4Soph,"@Caroljs Oh thanks so much, I'll go look at them in a min! just got in from Samurai... Oh what a day!! ","['thanks', 'much', 'look', 'min', 'got', 'samurai', 'day']",0.2,0.2,22.0,2.0,1.0,0.0,0.674,0.326,0.4404,2.0,2.0,2.0,1.0,1.0
Positiva,2207869250.0,Wed Jun 17 08:29:17 PDT 2009,NO_QUERY,Shoegal714,Happy birthday to Chastity.. She's 13 today... Time flies ,"['happy', 'birthday', 'chastity', 'today', 'time', 'flies']",0.8,1.0,9.0,2.0,1.0,0.0,0.575,0.425,0.5719,1.0,1.0,3.0,1.0,2.0
Neutral,1828012441.0,Sun May 17 11:54:41 PDT 2009,NO_QUERY,AdmPolli,Timothy McGee unter Frauen!  #NCIS,"['timothy', 'mcgee', 'unter', 'frauen', 'ncis']",0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
Positiva,2191762243.0,Tue Jun 16 05:55:28 PDT 2009,NO_QUERY,white83,The future people! Although I really wish my grandad had that available a few yrs ago so he didnt have to do radiation ,"['future', 'people', 'although', 'really', 'wish', 'grandad', 'available', 'yrs', 'ago', 'didnt', 'radiation']",0.20000000000000004,0.2416666666666667,23.0,2.0,1.0,0.0,0.77,0.23,0.4576,2.0,2.0,2.0,0.0,0.0
Positiva,1825008511.0,Sun May 17 03:56:18 PDT 2009,NO_QUERY,pixelh8,@Born2Conform it has a very clean sound and thats why i don't use it. But I do use a Kord Mini kaoss pad live ,"['clean', 'sound', 'thats', 'use', 'use', 'kord', 'mini', 'kaoss', 'pad', 'live']",0.301010101010101,0.5333333333333333,24.0,2.0,1.0,0.0,0.769,0.231,0.4019,3.0,1.0,3.0,1.0,0.0
Neutral,1686828589.0,Sun May 03 06:54:53 PDT 2009,NO_QUERY,tori255,Exams = stresss ,"['exams', 'stresss']",0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
Positiva,2177043056.0,Mon Jun 15 05:19:42 PDT 2009,NO_QUERY,dsteffinator,May not be tweeting much. PC problems &amp; classes. ,"['may', 'tweeting', 'much', 'problems', 'amp', 'classes']",0.2,0.2,9.0,2.0,1.0,0.351,0.649,0.0,-0.4019,3.0,0.0,3.0,0.0,0.0
Negativa,1976184711.0,Sat May 30 16:46:20 PDT 2009,NO_QUERY,lynettechapman,http://twitpic.com/6aqrv - @whitneymtaylor's dog Toto broke his little leg ,"['dog', 'toto', 'broke', 'little', 'leg']",-0.1875,0.5,9.0,0.0,-1.0,0.412,0.588,0.0,-0.4215,1.0,2.0,2.0,0.0,1.0
Neutral,1979191668.0,Sun May 31 02:00:20 PDT 2009,NO_QUERY,qmcgirl,@vatyavatya Yeah the 2 pics you had on here ,"['yeah', 'pics']",0.0,0.0,9.0,1.0,0.0,0.0,0.312,0.688,0.296,3.0,1.0,1.0,1.0,2.0
Neutral,2190936083.0,Tue Jun 16 04:07:10 PDT 2009,NO_QUERY,RobbieLeo,I'm in the gym...TEARING IT DOWN!! Fluffer Nutrer ,"['gym', 'tearing', 'fluffer', 'nutrer']",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
Negativa,1977763041.0,Sat May 30 21:39:21 PDT 2009,NO_QUERY,ChelleSparks,"@lilchanti Boo, I wanna see!  We'll have to get her to dance after you come back.","['boo', 'wan', 'see', 'get', 'dance', 'come', 'back']",-0.1,0.07500000000000001,16.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Positiva,2065217381.0,Sun Jun 07 08:08:37 PDT 2009,NO_QUERY,ZoeyRasjid,"Welcome to my corner of the universe  So, do i know anyone?","['welcome', 'corner', 'universe', 'know', 'anyone']",0.8,0.9,12.0,2.0,1.0,0.0,0.571,0.429,0.4588,3.0,0.0,2.0,1.0,1.0
Positiva,2044731617.0,Fri Jun 05 09:44:59 PDT 2009,NO_QUERY,lynniebean27,@Austinslide Lol I truly enjoy it too... No posts in a while though ,"['lol', 'truly', 'enjoy', 'posts', 'though']",0.6000000000000001,0.6,13.0,2.0,1.0,0.0,0.183,0.817,0.836,2.0,1.0,2.0,1.0,1.0
Negativa,2193547290.0,Tue Jun 16 08:36:21 PDT 2009,NO_QUERY,alrightmousey,@KirstyHilton I KNOW! I have no laptop  BUT I asked people to keep me entertained with anecdotes but got none. Fail.,"['know', 'laptop', 'asked', 'people', 'keep', 'entertained', 'anecdotes', 'got', 'none', 'fail']",-0.5,0.29999999999999993,21.0,0.0,-1.0,0.0,0.59,0.41,0.6757,2.0,1.0,4.0,1.0,2.0
Neutral,1979944574.0,Sun May 31 05:07:09 PDT 2009,NO_QUERY,louiealdip,@ohsnapbianca you on here? ,[],0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Neutral,2224270416.0,Thu Jun 18 09:17:47 PDT 2009,NO_QUERY,abhishek20,@thevikas yeah !neither my S5700...! ,"['yeah', 'neither']",0.0,0.0,5.0,1.0,0.0,0.0,0.312,0.688,0.296,2.0,1.0,3.0,1.0,1.0
Positiva,2251737324.0,Sat Jun 20 04:25:50 PDT 2009,NO_QUERY,lindsrb,oh doooon't make me go to work on such a beautiful day ,"['doooo', 'make', 'work', 'beautiful', 'day']",0.85,1.0,12.0,2.0,1.0,0.0,0.506,0.494,0.5994,2.0,2.0,4.0,1.0,1.0
Positiva,1834409122.0,Mon May 18 02:49:26 PDT 2009,NO_QUERY,suddentwilight,@mojosanjay lol.. make ur own preset then ,"['lol', 'make', 'preset']",0.8,0.7,7.0,2.0,1.0,0.0,0.417,0.583,0.4215,1.0,0.0,1.0,0.0,0.0
Neutral,2049531025.0,Fri Jun 05 17:02:38 PDT 2009,NO_QUERY,ladykalessia,Heading up to tahoe in a bit.  It's supposed to rain and snow.   Fuckin' Valhalla.,"['heading', 'tahoe', 'bit', 'supposed', 'rain', 'snow', 'fuckin', 'valhalla']",0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0
Positiva,1565018530.0,Mon Apr 20 05:39:41 PDT 2009,NO_QUERY,MsKnitSox,@JJ9828 good morning!  Hope you have a good day!  ,"['good', 'morning', 'hope', 'good', 'day']",0.7,0.6000000000000001,9.0,2.0,1.0,0.0,0.187,0.813,0.8271,0.0,1.0,1.0,1.0,1.0
Positiva,2013469901.0,Tue Jun 02 22:45:12 PDT 2009,NO_QUERY,tommi24,Good Night @djrioblackwood @latinanichelle4 @champparker ttyl ,"['good', 'night', 'ttyl']",0.7,0.6000000000000001,6.0,2.0,1.0,0.0,0.408,0.592,0.4404,2.0,1.0,1.0,1.0,0.0
Neutral,2205446799.0,Wed Jun 17 04:45:31 PDT 2009,NO_QUERY,CRUNCHbites,"@1SIXTEEN6 you feel like having a hair cut,i feel like rebonding my hair!  mizzoo.","['feel', 'like', 'hair', 'cut', 'feel', 'like', 'rebonding', 'hair', 'mizzoo']",0.0,0.0,14.0,1.0,0.0,0.16,0.458,0.382,0.4404,2.0,1.0,2.0,0.0,1.0
Positiva,2006968088.0,Tue Jun 02 11:57:06 PDT 2009,NO_QUERY,smoothdesigner,@smoothdesigner  what games are you interested in? (via @cesttressara) - Uncharted 2.    The new Mario looks good   What about you?,"['games', 'interested', 'via', 'uncharted', 'new', 'mario', 'looks', 'good']",0.3621212121212121,0.5181818181818182,20.0,2.0,1.0,0.0,0.517,0.483,0.6808,2.0,2.0,4.0,1.0,1.0
Neutral,2050038445.0,Fri Jun 05 17:57:24 PDT 2009,NO_QUERY,NYCFreespirit,"Ah friday cocktails, makes the brain work on auto pilot ","['friday', 'cocktails', 'makes', 'brain', 'work', 'auto', 'pilot']",0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0
Neutral,1970041959.0,Sat May 30 02:12:56 PDT 2009,NO_QUERY,ThePatient94,"Mm, that cake was yummy ","['cake', 'yummy']",0.0,0.0,5.0,1.0,0.0,0.0,0.227,0.773,0.5267,1.0,2.0,4.0,1.0,1.0
Positiva,1755772161.0,Sun May 10 09:59:19 PDT 2009,NO_QUERY,NaythenCash,@AYS110 Happy mothers day! ,"['happy', 'mothers', 'day']",0.8,1.0,4.0,2.0,1.0,0.0,0.351,0.649,0.5719,0.0,1.0,1.0,1.0,0.0
Neutral,2176339947.0,Mon Jun 15 03:36:14 PDT 2009,NO_QUERY,msaglimb,official moving date : july 8th ,"['official', 'moving', 'date', 'july']",0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0
Positiva,1979630312.0,Sun May 31 03:52:16 PDT 2009,NO_QUERY,tiffanymlowe,"Oh me oh my !!  I feel a lot better today, but would love to still be sleeping!!","['feel', 'lot', 'good', 'today', 'would', 'love', 'still', 'sleeping']",0.6,0.6000000000000001,18.0,2.0,1.0,0.0,0.458,0.542,0.7964,2.0,2.0,2.0,1.0,2.0
Positiva,1992750337.0,Mon Jun 01 09:15:43 PDT 2009,NO_QUERY,jessica92hd,@mileycyrus &quot;last song&quot;.  I sent my resume!!  seems like a good story.,"['quot', 'last', 'song', 'quot', 'sent', 'resume', 'seems', 'like', 'good', 'story']",0.35,0.33333333333333337,12.0,2.0,1.0,0.0,0.597,0.403,0.6597,1.0,0.0,1.0,1.0,1.0
Positiva,1753649535.0,Sun May 10 02:42:42 PDT 2009,NO_QUERY,Lany7,I have new slippers! They are piggys! So so cute and very warm ,"['new', 'slippers', 'piggys', 'cute', 'warm']",0.4121212121212121,0.6848484848484849,13.0,2.0,1.0,0.0,0.38,0.62,0.5994,2.0,0.0,4.0,0.0,1.0
Negativa,1976068604.0,Sat May 30 16:31:03 PDT 2009,NO_QUERY,phishsticks,@shaykins yea perimeter is about 3 mins away but the stores change WAY TOO MUCH. They closed Spencers ,"['yea', 'perimeter', 'mins', 'away', 'stores', 'change', 'way', 'much', 'closed', 'spencers']",-0.1,0.1,18.0,0.0,-1.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0
Negativa,2248881021.0,Fri Jun 19 21:20:31 PDT 2009,NO_QUERY,wineye,@shettyb yeah bro.. realizing it the hard way ,"['yeah', 'bro', 'realizing', 'hard', 'way']",-0.2916666666666667,0.5416666666666666,8.0,0.0,-1.0,0.212,0.455,0.333,0.2023,1.0,1.0,3.0,1.0,0.0
Positiva,2200816246.0,Tue Jun 16 19:24:50 PDT 2009,NO_QUERY,whitedogbeer,good thing I learned how to sew from making canvas pram sails.   knife pleats in a kilt is alot harder  ,"['good', 'thing', 'learned', 'sew', 'making', 'canvas', 'pram', 'sails', 'knife', 'pleats', 'kilt', 'alot', 'hard']",0.20416666666666666,0.5708333333333333,20.0,2.0,1.0,0.092,0.719,0.19,0.3612,1.0,1.0,3.0,1.0,1.0
Neutral,1932530389.0,Tue May 26 21:39:25 PDT 2009,NO_QUERY,TransitionalTee,@T_ricia Thank you! I'll try and post the next in the series tomorrow. ,"['thank', 'try', 'post', 'next', 'series', 'tomorrow']",0.0,0.0,13.0,1.0,0.0,0.0,0.667,0.333,0.3612,1.0,0.0,1.0,1.0,0.0
Positiva,2323101371.0,Wed Jun 24 23:54:52 PDT 2009,NO_QUERY,x0miss_sarah,@xo_nathalieee aww  na-na  ,['aww'],0.3,0.9,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
Neutral,2248681005.0,Fri Jun 19 21:00:45 PDT 2009,NO_QUERY,cutie_22_,had a greeaatttt day! sept my beby gurl got fired   Whos goin to akon next friday? hit me up!,"['greeaatttt', 'day', 'sept', 'beby', 'gurl', 'got', 'fired', 'whos', 'goin', 'akon', 'next', 'friday', 'hit']",0.0,0.0,19.0,1.0,0.0,0.231,0.769,0.0,-0.5574,2.0,1.0,4.0,1.0,1.0
Neutral,2263757460.0,Sun Jun 21 01:43:28 PDT 2009,NO_QUERY,davidsirr,"Sucked at golf, 35 over par in the pouring rain  #fb","['sucked', 'golf', 'par', 'pouring', 'rain']",0.0,0.0,11.0,1.0,0.0,0.429,0.571,0.0,-0.4588,1.0,0.0,1.0,0.0,0.0
Neutral,2205670230.0,Wed Jun 17 05:13:04 PDT 2009,NO_QUERY,jared79,"10am PDT, that 3am for us here in Brisbane. iPhone 3.0 will have to wait for the morning by the looks of things. Bummer ","['pdt', 'brisbane', 'iphone', 'wait', 'morning', 'looks', 'things', 'bummer']",0.0,0.0,24.0,1.0,0.0,0.271,0.729,0.0,-0.3818,1.0,0.0,1.0,0.0,1.0
Positiva,2182200725.0,Mon Jun 15 12:51:22 PDT 2009,NO_QUERY,shugdoo_umeka,Hey yall! Been real busy but i aint 4got about cha  Just been living life to the fullest. Life is good!,"['hey', 'yall', 'real', 'busy', 'aint', 'cha', 'living', 'life', 'full', 'life', 'good']",0.4,0.5333333333333333,21.0,2.0,1.0,0.0,0.775,0.225,0.4404,2.0,0.0,1.0,1.0,0.0
Negativa,1557353563.0,Sun Apr 19 03:35:21 PDT 2009,NO_QUERY,charcharmander,is tired of the people who live above her and tired of allergies and just tired in general ,"['tired', 'people', 'live', 'tired', 'allergies', 'tired', 'general']",-0.20272727272727276,0.6199999999999999,18.0,0.0,-1.0,0.685,0.315,0.0,-0.8271,3.0,1.0,1.0,1.0,0.0
Neutral,2054762944.0,Sat Jun 06 08:02:11 PDT 2009,NO_QUERY,MelOhSoRetro,@JEVONISHERE I didn't wake up to take my SAT ,"['wake', 'take', 'sat']",0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
Neutral,2072233852.0,Sun Jun 07 20:38:22 PDT 2009,NO_QUERY,hexenwulf,@thisisbree Her broody status is rubbing off. ,"['broody', 'status', 'rubbing']",0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Positiva,1835458078.0,Mon May 18 06:02:13 PDT 2009,NO_QUERY,KellyGingery,"@Craig10TV Uh-Oh......is somebody getting ready to buy a doggity?  Fun, fun!  ","['somebody', 'getting', 'ready', 'buy', 'doggity', 'fun', 'fun']",0.26666666666666666,0.3,11.0,2.0,1.0,0.0,0.305,0.695,0.8442,3.0,1.0,3.0,1.0,0.0
Positiva,2062833673.0,Sun Jun 07 00:27:20 PDT 2009,NO_QUERY,IamTam,@ChrispyCrittr Friggin' awesome! He's on Ani's independent label ,"['friggin', 'awesome', 'ani', 'independent', 'label']",0.5,0.5625,8.0,2.0,1.0,0.0,0.477,0.523,0.659,3.0,2.0,3.0,1.0,0.0
Positiva,2191100398.0,Tue Jun 16 04:31:14 PDT 2009,NO_QUERY,eliseland,@meaghanellenxo oh awesome =] i cant wait to hear it eh ,"['awesome', 'cant', 'wait', 'hear']",1.0,1.0,11.0,2.0,1.0,0.0,0.423,0.577,0.6249,1.0,0.0,2.0,1.0,0.0
Positiva,2260695260.0,Sat Jun 20 19:37:48 PDT 2009,NO_QUERY,Mz_Jazzie92,I miss my perm  I love him so much man...,"['miss', 'perm', 'love', 'much', 'man']",0.35,0.4,10.0,2.0,1.0,0.182,0.341,0.477,0.5574,2.0,2.0,4.0,1.0,1.0
Positiva,2001320580.0,Tue Jun 02 00:30:26 PDT 2009,NO_QUERY,nomnomnaomi,@iidxgold can you do me a HUGE favor &amp; photoshop this: http://i43.tinypic.com/eimjvb.jpg for my stick?  i want her eyes brown plz!,"['huge', 'favor', 'amp', 'photoshop', 'stick', 'want', 'eyes', 'brown', 'plz']",0.4000000000000001,0.9,21.0,2.0,1.0,0.0,0.397,0.603,0.6808,2.0,1.0,0.0,1.0,0.0
Positiva,2176511006.0,Mon Jun 15 04:04:05 PDT 2009,NO_QUERY,thebrokenplate,@Blockpartypress @SpaTherapyW I have just seen so many tweets about baking right now. I think it is strange because it is so hot. ,"['seen', 'many', 'tweets', 'baking', 'right', 'think', 'strange', 'hot']",0.2464285714285714,0.5089285714285714,23.0,2.0,1.0,0.205,0.795,0.0,-0.2023,3.0,1.0,1.0,1.0,0.0
Positiva,2069677083.0,Sun Jun 07 16:19:16 PDT 2009,NO_QUERY,palegoldenrod,I are awake. Have had a nice sleep in ,"['awake', 'nice', 'sleep']",0.6,1.0,9.0,2.0,1.0,0.0,0.417,0.583,0.4215,2.0,1.0,2.0,0.0,1.0
